,emotion,file_path,gender,statement
1836,neutral,./data/engie/Actor_13/03-01-01-01-02-02-13.png,M,Dogs are sitting by the door
1837,calm,./data/engie/Actor_13/03-01-02-01-02-01-13.png,M,Dogs are sitting by the door
1838,sad,./data/engie/Actor_13/03-02-04-02-02-02-13.png,M,Dogs are sitting by the door
1839,surprised,./data/engie/Actor_13/03-01-08-02-02-01-13.png,M,Dogs are sitting by the door
1840,surprised,./data/engie/Actor_13/03-01-08-01-01-01-13.png,M,Kids are talking by the door
1841,happy,./data/engie/Actor_13/03-02-03-02-02-02-13.png,M,Dogs are sitting by the door
1842,angry,./data/engie/Actor_13/03-01-05-01-02-01-13.png,M,Dogs are sitting by the door
1843,fearful,./data/engie/Actor_13/03-01-06-01-02-02-13.png,M,Dogs are sitting by the door
1844,fearful,./data/engie/Actor_13/03-01-06-02-01-02-13.png,M,Kids are talking by the door
1845,angry,./data/engie/Actor_13/03-01-05-02-01-01-13.png,M,Kids are talking by the door
1846,happy,./data/engie/Actor_13/03-02-03-01-01-02-13.png,M,Kids are talking by the door
1847,disgust,./data/engie/Actor_13/03-01-07-01-01-01-13.png,M,Kids are talking by the door
1848,sad,./data/engie/Actor_13/03-01-04-01-01-02-13.png,M,Kids are talking by the door
1849,calm,./data/engie/Actor_13/03-02-02-02-01-01-13.png,M,Kids are talking by the door
1850,calm,./data/engie/Actor_13/03-02-02-01-02-01-13.png,M,Dogs are sitting by the door
1851,sad,./data/engie/Actor_13/03-01-04-02-02-02-13.png,M,Dogs are sitting by the door
1852,disgust,./data/engie/Actor_13/03-01-07-02-02-01-13.png,M,Dogs are sitting by the door
1853,neutral,./data/engie/Actor_13/03-02-01-01-02-02-13.png,M,Dogs are sitting by the door
1854,surprised,./data/engie/Actor_13/03-01-08-02-01-02-13.png,M,Kids are talking by the door
1855,surprised,./data/engie/Actor_13/03-01-08-01-02-02-13.png,M,Dogs are sitting by the door
1856,fearful,./data/engie/Actor_13/03-01-06-01-01-01-13.png,M,Kids are talking by the door
1857,angry,./data/engie/Actor_13/03-01-05-01-01-02-13.png,M,Kids are talking by the door
1858,happy,./data/engie/Actor_13/03-02-03-02-01-01-13.png,M,Kids are talking by the door
1859,happy,./data/engie/Actor_13/03-02-03-01-02-01-13.png,M,Dogs are sitting by the door
1860,angry,./data/engie/Actor_13/03-01-05-02-02-02-13.png,M,Dogs are sitting by the door
1861,fearful,./data/engie/Actor_13/03-01-06-02-02-01-13.png,M,Dogs are sitting by the door
1862,calm,./data/engie/Actor_13/03-02-02-02-02-02-13.png,M,Dogs are sitting by the door
1863,sad,./data/engie/Actor_13/03-01-04-01-02-01-13.png,M,Dogs are sitting by the door
1864,disgust,./data/engie/Actor_13/03-01-07-01-02-02-13.png,M,Dogs are sitting by the door
1865,neutral,./data/engie/Actor_13/03-02-01-01-01-01-13.png,M,Kids are talking by the door
1866,disgust,./data/engie/Actor_13/03-01-07-02-01-02-13.png,M,Kids are talking by the door
1867,sad,./data/engie/Actor_13/03-01-04-02-01-01-13.png,M,Kids are talking by the door
1868,calm,./data/engie/Actor_13/03-02-02-01-01-02-13.png,M,Kids are talking by the door
1869,angry,./data/engie/Actor_13/03-02-05-01-01-02-13.png,M,Kids are talking by the door
1870,happy,./data/engie/Actor_13/03-01-03-02-01-01-13.png,M,Kids are talking by the door
1871,fearful,./data/engie/Actor_13/03-02-06-01-01-01-13.png,M,Kids are talking by the door
1872,fearful,./data/engie/Actor_13/03-02-06-02-02-01-13.png,M,Dogs are sitting by the door
1873,happy,./data/engie/Actor_13/03-01-03-01-02-01-13.png,M,Dogs are sitting by the door
1874,angry,./data/engie/Actor_13/03-02-05-02-02-02-13.png,M,Dogs are sitting by the door
1875,calm,./data/engie/Actor_13/03-01-02-02-02-02-13.png,M,Dogs are sitting by the door
1876,sad,./data/engie/Actor_13/03-02-04-01-02-01-13.png,M,Dogs are sitting by the door
1877,sad,./data/engie/Actor_13/03-02-04-02-01-01-13.png,M,Kids are talking by the door
1878,calm,./data/engie/Actor_13/03-01-02-01-01-02-13.png,M,Kids are talking by the door
1879,neutral,./data/engie/Actor_13/03-01-01-01-01-01-13.png,M,Kids are talking by the door
1880,surprised,./data/engie/Actor_13/03-01-08-01-01-02-13.png,M,Kids are talking by the door
1881,surprised,./data/engie/Actor_13/03-01-08-02-02-02-13.png,M,Dogs are sitting by the door
1882,disgust,./data/engie/Actor_13/03-01-07-02-02-02-13.png,M,Dogs are sitting by the door
1883,neutral,./data/engie/Actor_13/03-02-01-01-02-01-13.png,M,Dogs are sitting by the door
1884,calm,./data/engie/Actor_13/03-02-02-01-02-02-13.png,M,Dogs are sitting by the door
1885,sad,./data/engie/Actor_13/03-01-04-02-02-01-13.png,M,Dogs are sitting by the door
1886,sad,./data/engie/Actor_13/03-01-04-01-01-01-13.png,M,Kids are talking by the door
1887,calm,./data/engie/Actor_13/03-02-02-02-01-02-13.png,M,Kids are talking by the door
1888,disgust,./data/engie/Actor_13/03-01-07-01-01-02-13.png,M,Kids are talking by the door
1889,angry,./data/engie/Actor_13/03-01-05-02-01-02-13.png,M,Kids are talking by the door
1890,happy,./data/engie/Actor_13/03-02-03-01-01-01-13.png,M,Kids are talking by the door
1891,fearful,./data/engie/Actor_13/03-01-06-02-01-01-13.png,M,Kids are talking by the door
1892,fearful,./data/engie/Actor_13/03-01-06-01-02-01-13.png,M,Dogs are sitting by the door
1893,happy,./data/engie/Actor_13/03-02-03-02-02-01-13.png,M,Dogs are sitting by the door
1894,angry,./data/engie/Actor_13/03-01-05-01-02-02-13.png,M,Dogs are sitting by the door
1895,calm,./data/engie/Actor_13/03-01-02-01-02-02-13.png,M,Dogs are sitting by the door
1896,sad,./data/engie/Actor_13/03-02-04-02-02-01-13.png,M,Dogs are sitting by the door
1897,neutral,./data/engie/Actor_13/03-01-01-01-02-01-13.png,M,Dogs are sitting by the door
1898,sad,./data/engie/Actor_13/03-02-04-01-01-01-13.png,M,Kids are talking by the door
1899,calm,./data/engie/Actor_13/03-01-02-02-01-02-13.png,M,Kids are talking by the door
1900,fearful,./data/engie/Actor_13/03-02-06-02-01-01-13.png,M,Kids are talking by the door
1901,angry,./data/engie/Actor_13/03-02-05-02-01-02-13.png,M,Kids are talking by the door
1902,happy,./data/engie/Actor_13/03-01-03-01-01-01-13.png,M,Kids are talking by the door
1903,happy,./data/engie/Actor_13/03-01-03-02-02-01-13.png,M,Dogs are sitting by the door
1904,angry,./data/engie/Actor_13/03-02-05-01-02-02-13.png,M,Dogs are sitting by the door
1905,fearful,./data/engie/Actor_13/03-02-06-01-02-01-13.png,M,Dogs are sitting by the door
1906,neutral,./data/engie/Actor_13/03-01-01-01-01-02-13.png,M,Kids are talking by the door
1907,sad,./data/engie/Actor_13/03-02-04-02-01-02-13.png,M,Kids are talking by the door
1908,calm,./data/engie/Actor_13/03-01-02-01-01-01-13.png,M,Kids are talking by the door
1909,calm,./data/engie/Actor_13/03-01-02-02-02-01-13.png,M,Dogs are sitting by the door
1910,sad,./data/engie/Actor_13/03-02-04-01-02-02-13.png,M,Dogs are sitting by the door
1911,happy,./data/engie/Actor_13/03-01-03-01-02-02-13.png,M,Dogs are sitting by the door
1912,angry,./data/engie/Actor_13/03-02-05-02-02-01-13.png,M,Dogs are sitting by the door
1913,fearful,./data/engie/Actor_13/03-02-06-02-02-02-13.png,M,Dogs are sitting by the door
1914,fearful,./data/engie/Actor_13/03-02-06-01-01-02-13.png,M,Kids are talking by the door
1915,angry,./data/engie/Actor_13/03-02-05-01-01-01-13.png,M,Kids are talking by the door
1916,happy,./data/engie/Actor_13/03-01-03-02-01-02-13.png,M,Kids are talking by the door
1917,surprised,./data/engie/Actor_13/03-01-08-01-02-01-13.png,M,Dogs are sitting by the door
1918,surprised,./data/engie/Actor_13/03-01-08-02-01-01-13.png,M,Kids are talking by the door
1919,sad,./data/engie/Actor_13/03-01-04-02-01-02-13.png,M,Kids are talking by the door
1920,calm,./data/engie/Actor_13/03-02-02-01-01-01-13.png,M,Kids are talking by the door
1921,neutral,./data/engie/Actor_13/03-02-01-01-01-02-13.png,M,Kids are talking by the door
1922,disgust,./data/engie/Actor_13/03-01-07-02-01-01-13.png,M,Kids are talking by the door
1923,disgust,./data/engie/Actor_13/03-01-07-01-02-01-13.png,M,Dogs are sitting by the door
1924,calm,./data/engie/Actor_13/03-02-02-02-02-01-13.png,M,Dogs are sitting by the door
1925,sad,./data/engie/Actor_13/03-01-04-01-02-02-13.png,M,Dogs are sitting by the door
1926,fearful,./data/engie/Actor_13/03-01-06-02-02-02-13.png,M,Dogs are sitting by the door
1927,happy,./data/engie/Actor_13/03-02-03-01-02-02-13.png,M,Dogs are sitting by the door
1928,angry,./data/engie/Actor_13/03-01-05-02-02-01-13.png,M,Dogs are sitting by the door
1929,angry,./data/engie/Actor_13/03-01-05-01-01-01-13.png,M,Kids are talking by the door
1930,happy,./data/engie/Actor_13/03-02-03-02-01-02-13.png,M,Kids are talking by the door
1931,fearful,./data/engie/Actor_13/03-01-06-01-01-02-13.png,M,Kids are talking by the door
1932,surprised,./data/engie/Actor_09/03-01-08-02-01-01-09.png,M,Kids are talking by the door
1933,surprised,./data/engie/Actor_09/03-01-08-01-02-01-09.png,M,Dogs are sitting by the door
1934,angry,./data/engie/Actor_09/03-01-05-01-01-01-09.png,M,Kids are talking by the door
1935,happy,./data/engie/Actor_09/03-02-03-02-01-02-09.png,M,Kids are talking by the door
1936,fearful,./data/engie/Actor_09/03-01-06-01-01-02-09.png,M,Kids are talking by the door
1937,fearful,./data/engie/Actor_09/03-01-06-02-02-02-09.png,M,Dogs are sitting by the door
1938,happy,./data/engie/Actor_09/03-02-03-01-02-02-09.png,M,Dogs are sitting by the door
1939,angry,./data/engie/Actor_09/03-01-05-02-02-01-09.png,M,Dogs are sitting by the door
1940,disgust,./data/engie/Actor_09/03-01-07-01-02-01-09.png,M,Dogs are sitting by the door
1941,calm,./data/engie/Actor_09/03-02-02-02-02-01-09.png,M,Dogs are sitting by the door
1942,sad,./data/engie/Actor_09/03-01-04-01-02-02-09.png,M,Dogs are sitting by the door
1943,sad,./data/engie/Actor_09/03-01-04-02-01-02-09.png,M,Kids are talking by the door
1944,calm,./data/engie/Actor_09/03-02-02-01-01-01-09.png,M,Kids are talking by the door
1945,neutral,./data/engie/Actor_09/03-02-01-01-01-02-09.png,M,Kids are talking by the door
1946,disgust,./data/engie/Actor_09/03-01-07-02-01-01-09.png,M,Kids are talking by the door
1947,fearful,./data/engie/Actor_09/03-02-06-01-01-02-09.png,M,Kids are talking by the door
1948,angry,./data/engie/Actor_09/03-02-05-01-01-01-09.png,M,Kids are talking by the door
1949,happy,./data/engie/Actor_09/03-01-03-02-01-02-09.png,M,Kids are talking by the door
1950,happy,./data/engie/Actor_09/03-01-03-01-02-02-09.png,M,Dogs are sitting by the door
1951,angry,./data/engie/Actor_09/03-02-05-02-02-01-09.png,M,Dogs are sitting by the door
1952,fearful,./data/engie/Actor_09/03-02-06-02-02-02-09.png,M,Dogs are sitting by the door
1953,calm,./data/engie/Actor_09/03-01-02-02-02-01-09.png,M,Dogs are sitting by the door
1954,sad,./data/engie/Actor_09/03-02-04-01-02-02-09.png,M,Dogs are sitting by the door
1955,neutral,./data/engie/Actor_09/03-01-01-01-01-02-09.png,M,Kids are talking by the door
1956,sad,./data/engie/Actor_09/03-02-04-02-01-02-09.png,M,Kids are talking by the door
1957,calm,./data/engie/Actor_09/03-01-02-01-01-01-09.png,M,Kids are talking by the door
1958,happy,./data/engie/Actor_09/03-01-03-02-02-01-09.png,M,Dogs are sitting by the door
1959,angry,./data/engie/Actor_09/03-02-05-01-02-02-09.png,M,Dogs are sitting by the door
1960,fearful,./data/engie/Actor_09/03-02-06-01-02-01-09.png,M,Dogs are sitting by the door
1961,fearful,./data/engie/Actor_09/03-02-06-02-01-01-09.png,M,Kids are talking by the door
1962,angry,./data/engie/Actor_09/03-02-05-02-01-02-09.png,M,Kids are talking by the door
1963,happy,./data/engie/Actor_09/03-01-03-01-01-01-09.png,M,Kids are talking by the door
1964,sad,./data/engie/Actor_09/03-02-04-01-01-01-09.png,M,Kids are talking by the door
1965,calm,./data/engie/Actor_09/03-01-02-02-01-02-09.png,M,Kids are talking by the door
1966,calm,./data/engie/Actor_09/03-01-02-01-02-02-09.png,M,Dogs are sitting by the door
1967,sad,./data/engie/Actor_09/03-02-04-02-02-01-09.png,M,Dogs are sitting by the door
1968,neutral,./data/engie/Actor_09/03-01-01-01-02-01-09.png,M,Dogs are sitting by the door
1969,surprised,./data/engie/Actor_09/03-01-08-02-02-02-09.png,M,Dogs are sitting by the door
1970,surprised,./data/engie/Actor_09/03-01-08-01-01-02-09.png,M,Kids are talking by the door
1971,fearful,./data/engie/Actor_09/03-01-06-01-02-01-09.png,M,Dogs are sitting by the door
1972,happy,./data/engie/Actor_09/03-02-03-02-02-01-09.png,M,Dogs are sitting by the door
1973,angry,./data/engie/Actor_09/03-01-05-01-02-02-09.png,M,Dogs are sitting by the door
1974,angry,./data/engie/Actor_09/03-01-05-02-01-02-09.png,M,Kids are talking by the door
1975,happy,./data/engie/Actor_09/03-02-03-01-01-01-09.png,M,Kids are talking by the door
1976,fearful,./data/engie/Actor_09/03-01-06-02-01-01-09.png,M,Kids are talking by the door
1977,sad,./data/engie/Actor_09/03-01-04-01-01-01-09.png,M,Kids are talking by the door
1978,calm,./data/engie/Actor_09/03-02-02-02-01-02-09.png,M,Kids are talking by the door
1979,disgust,./data/engie/Actor_09/03-01-07-01-01-02-09.png,M,Kids are talking by the door
1980,disgust,./data/engie/Actor_09/03-01-07-02-02-02-09.png,M,Dogs are sitting by the door
1981,neutral,./data/engie/Actor_09/03-02-01-01-02-01-09.png,M,Dogs are sitting by the door
1982,calm,./data/engie/Actor_09/03-02-02-01-02-02-09.png,M,Dogs are sitting by the door
1983,sad,./data/engie/Actor_09/03-01-04-02-02-01-09.png,M,Dogs are sitting by the door
1984,sad,./data/engie/Actor_09/03-02-04-02-01-01-09.png,M,Kids are talking by the door
1985,calm,./data/engie/Actor_09/03-01-02-01-01-02-09.png,M,Kids are talking by the door
1986,neutral,./data/engie/Actor_09/03-01-01-01-01-01-09.png,M,Kids are talking by the door
1987,calm,./data/engie/Actor_09/03-01-02-02-02-02-09.png,M,Dogs are sitting by the door
1988,sad,./data/engie/Actor_09/03-02-04-01-02-01-09.png,M,Dogs are sitting by the door
1989,fearful,./data/engie/Actor_09/03-02-06-02-02-01-09.png,M,Dogs are sitting by the door
1990,happy,./data/engie/Actor_09/03-01-03-01-02-01-09.png,M,Dogs are sitting by the door
1991,angry,./data/engie/Actor_09/03-02-05-02-02-02-09.png,M,Dogs are sitting by the door
1992,angry,./data/engie/Actor_09/03-02-05-01-01-02-09.png,M,Kids are talking by the door
1993,happy,./data/engie/Actor_09/03-01-03-02-01-01-09.png,M,Kids are talking by the door
1994,fearful,./data/engie/Actor_09/03-02-06-01-01-01-09.png,M,Kids are talking by the door
1995,surprised,./data/engie/Actor_09/03-01-08-01-02-02-09.png,M,Dogs are sitting by the door
1996,surprised,./data/engie/Actor_09/03-01-08-02-01-02-09.png,M,Kids are talking by the door
1997,neutral,./data/engie/Actor_09/03-02-01-01-01-01-09.png,M,Kids are talking by the door
1998,disgust,./data/engie/Actor_09/03-01-07-02-01-02-09.png,M,Kids are talking by the door
1999,sad,./data/engie/Actor_09/03-01-04-02-01-01-09.png,M,Kids are talking by the door
2000,calm,./data/engie/Actor_09/03-02-02-01-01-02-09.png,M,Kids are talking by the door
2001,calm,./data/engie/Actor_09/03-02-02-02-02-02-09.png,M,Dogs are sitting by the door
2002,sad,./data/engie/Actor_09/03-01-04-01-02-01-09.png,M,Dogs are sitting by the door
2003,disgust,./data/engie/Actor_09/03-01-07-01-02-02-09.png,M,Dogs are sitting by the door
2004,happy,./data/engie/Actor_09/03-02-03-01-02-01-09.png,M,Dogs are sitting by the door
2005,angry,./data/engie/Actor_09/03-01-05-02-02-02-09.png,M,Dogs are sitting by the door
2006,fearful,./data/engie/Actor_09/03-01-06-02-02-01-09.png,M,Dogs are sitting by the door
2007,fearful,./data/engie/Actor_09/03-01-06-01-01-01-09.png,M,Kids are talking by the door
2008,angry,./data/engie/Actor_09/03-01-05-01-01-02-09.png,M,Kids are talking by the door
2009,happy,./data/engie/Actor_09/03-02-03-02-01-01-09.png,M,Kids are talking by the door
2010,surprised,./data/engie/Actor_09/03-01-08-01-01-01-09.png,M,Kids are talking by the door
2011,surprised,./data/engie/Actor_09/03-01-08-02-02-01-09.png,M,Dogs are sitting by the door
2012,calm,./data/engie/Actor_09/03-02-02-01-02-01-09.png,M,Dogs are sitting by the door
2013,sad,./data/engie/Actor_09/03-01-04-02-02-02-09.png,M,Dogs are sitting by the door
2014,disgust,./data/engie/Actor_09/03-01-07-02-02-01-09.png,M,Dogs are sitting by the door
2015,neutral,./data/engie/Actor_09/03-02-01-01-02-02-09.png,M,Dogs are sitting by the door
2016,disgust,./data/engie/Actor_09/03-01-07-01-01-01-09.png,M,Kids are talking by the door
2017,sad,./data/engie/Actor_09/03-01-04-01-01-02-09.png,M,Kids are talking by the door
2018,calm,./data/engie/Actor_09/03-02-02-02-01-01-09.png,M,Kids are talking by the door
2019,fearful,./data/engie/Actor_09/03-01-06-02-01-02-09.png,M,Kids are talking by the door
2020,angry,./data/engie/Actor_09/03-01-05-02-01-01-09.png,M,Kids are talking by the door
2021,happy,./data/engie/Actor_09/03-02-03-01-01-02-09.png,M,Kids are talking by the door
2022,happy,./data/engie/Actor_09/03-02-03-02-02-02-09.png,M,Dogs are sitting by the door
2023,angry,./data/engie/Actor_09/03-01-05-01-02-01-09.png,M,Dogs are sitting by the door
2024,fearful,./data/engie/Actor_09/03-01-06-01-02-02-09.png,M,Dogs are sitting by the door
2025,neutral,./data/engie/Actor_09/03-01-01-01-02-02-09.png,M,Dogs are sitting by the door
2026,calm,./data/engie/Actor_09/03-01-02-01-02-01-09.png,M,Dogs are sitting by the door
2027,sad,./data/engie/Actor_09/03-02-04-02-02-02-09.png,M,Dogs are sitting by the door
2028,sad,./data/engie/Actor_09/03-02-04-01-01-02-09.png,M,Kids are talking by the door
2029,calm,./data/engie/Actor_09/03-01-02-02-01-01-09.png,M,Kids are talking by the door
2030,angry,./data/engie/Actor_09/03-02-05-02-01-01-09.png,M,Kids are talking by the door
2031,happy,./data/engie/Actor_09/03-01-03-01-01-02-09.png,M,Kids are talking by the door
2032,fearful,./data/engie/Actor_09/03-02-06-02-01-02-09.png,M,Kids are talking by the door
2033,fearful,./data/engie/Actor_09/03-02-06-01-02-02-09.png,M,Dogs are sitting by the door
2034,happy,./data/engie/Actor_09/03-01-03-02-02-02-09.png,M,Dogs are sitting by the door
2035,angry,./data/engie/Actor_09/03-02-05-01-02-01-09.png,M,Dogs are sitting by the door
2036,angry,./data/engie/Actor_07/03-02-05-01-02-01-07.png,M,Dogs are sitting by the door
2037,happy,./data/engie/Actor_07/03-01-03-02-02-02-07.png,M,Dogs are sitting by the door
2038,fearful,./data/engie/Actor_07/03-02-06-01-02-02-07.png,M,Dogs are sitting by the door
2039,fearful,./data/engie/Actor_07/03-02-06-02-01-02-07.png,M,Kids are talking by the door
2040,happy,./data/engie/Actor_07/03-01-03-01-01-02-07.png,M,Kids are talking by the door
2041,angry,./data/engie/Actor_07/03-02-05-02-01-01-07.png,M,Kids are talking by the door
2042,calm,./data/engie/Actor_07/03-01-02-02-01-01-07.png,M,Kids are talking by the door
2043,sad,./data/engie/Actor_07/03-02-04-01-01-02-07.png,M,Kids are talking by the door
2044,sad,./data/engie/Actor_07/03-02-04-02-02-02-07.png,M,Dogs are sitting by the door
2045,calm,./data/engie/Actor_07/03-01-02-01-02-01-07.png,M,Dogs are sitting by the door
2046,neutral,./data/engie/Actor_07/03-01-01-01-02-02-07.png,M,Dogs are sitting by the door
2047,surprised,./data/engie/Actor_07/03-01-08-02-02-01-07.png,M,Dogs are sitting by the door
2048,surprised,./data/engie/Actor_07/03-01-08-01-01-01-07.png,M,Kids are talking by the door
2049,fearful,./data/engie/Actor_07/03-01-06-01-02-02-07.png,M,Dogs are sitting by the door
2050,angry,./data/engie/Actor_07/03-01-05-01-02-01-07.png,M,Dogs are sitting by the door
2051,happy,./data/engie/Actor_07/03-02-03-02-02-02-07.png,M,Dogs are sitting by the door
2052,happy,./data/engie/Actor_07/03-02-03-01-01-02-07.png,M,Kids are talking by the door
2053,angry,./data/engie/Actor_07/03-01-05-02-01-01-07.png,M,Kids are talking by the door
2054,fearful,./data/engie/Actor_07/03-01-06-02-01-02-07.png,M,Kids are talking by the door
2055,calm,./data/engie/Actor_07/03-02-02-02-01-01-07.png,M,Kids are talking by the door
2056,sad,./data/engie/Actor_07/03-01-04-01-01-02-07.png,M,Kids are talking by the door
2057,disgust,./data/engie/Actor_07/03-01-07-01-01-01-07.png,M,Kids are talking by the door
2058,neutral,./data/engie/Actor_07/03-02-01-01-02-02-07.png,M,Dogs are sitting by the door
2059,disgust,./data/engie/Actor_07/03-01-07-02-02-01-07.png,M,Dogs are sitting by the door
2060,sad,./data/engie/Actor_07/03-01-04-02-02-02-07.png,M,Dogs are sitting by the door
2061,calm,./data/engie/Actor_07/03-02-02-01-02-01-07.png,M,Dogs are sitting by the door
2062,surprised,./data/engie/Actor_07/03-01-08-02-01-02-07.png,M,Kids are talking by the door
2063,surprised,./data/engie/Actor_07/03-01-08-01-02-02-07.png,M,Dogs are sitting by the door
2064,happy,./data/engie/Actor_07/03-02-03-02-01-01-07.png,M,Kids are talking by the door
2065,angry,./data/engie/Actor_07/03-01-05-01-01-02-07.png,M,Kids are talking by the door
2066,fearful,./data/engie/Actor_07/03-01-06-01-01-01-07.png,M,Kids are talking by the door
2067,fearful,./data/engie/Actor_07/03-01-06-02-02-01-07.png,M,Dogs are sitting by the door
2068,angry,./data/engie/Actor_07/03-01-05-02-02-02-07.png,M,Dogs are sitting by the door
2069,happy,./data/engie/Actor_07/03-02-03-01-02-01-07.png,M,Dogs are sitting by the door
2070,disgust,./data/engie/Actor_07/03-01-07-01-02-02-07.png,M,Dogs are sitting by the door
2071,sad,./data/engie/Actor_07/03-01-04-01-02-01-07.png,M,Dogs are sitting by the door
2072,calm,./data/engie/Actor_07/03-02-02-02-02-02-07.png,M,Dogs are sitting by the door
2073,calm,./data/engie/Actor_07/03-02-02-01-01-02-07.png,M,Kids are talking by the door
2074,sad,./data/engie/Actor_07/03-01-04-02-01-01-07.png,M,Kids are talking by the door
2075,disgust,./data/engie/Actor_07/03-01-07-02-01-02-07.png,M,Kids are talking by the door
2076,neutral,./data/engie/Actor_07/03-02-01-01-01-01-07.png,M,Kids are talking by the door
2077,fearful,./data/engie/Actor_07/03-02-06-01-01-01-07.png,M,Kids are talking by the door
2078,happy,./data/engie/Actor_07/03-01-03-02-01-01-07.png,M,Kids are talking by the door
2079,angry,./data/engie/Actor_07/03-02-05-01-01-02-07.png,M,Kids are talking by the door
2080,angry,./data/engie/Actor_07/03-02-05-02-02-02-07.png,M,Dogs are sitting by the door
2081,happy,./data/engie/Actor_07/03-01-03-01-02-01-07.png,M,Dogs are sitting by the door
2082,fearful,./data/engie/Actor_07/03-02-06-02-02-01-07.png,M,Dogs are sitting by the door
2083,sad,./data/engie/Actor_07/03-02-04-01-02-01-07.png,M,Dogs are sitting by the door
2084,calm,./data/engie/Actor_07/03-01-02-02-02-02-07.png,M,Dogs are sitting by the door
2085,neutral,./data/engie/Actor_07/03-01-01-01-01-01-07.png,M,Kids are talking by the door
2086,calm,./data/engie/Actor_07/03-01-02-01-01-02-07.png,M,Kids are talking by the door
2087,sad,./data/engie/Actor_07/03-02-04-02-01-01-07.png,M,Kids are talking by the door
2088,surprised,./data/engie/Actor_07/03-01-08-01-01-02-07.png,M,Kids are talking by the door
2089,surprised,./data/engie/Actor_07/03-01-08-02-02-02-07.png,M,Dogs are sitting by the door
2090,sad,./data/engie/Actor_07/03-01-04-02-02-01-07.png,M,Dogs are sitting by the door
2091,calm,./data/engie/Actor_07/03-02-02-01-02-02-07.png,M,Dogs are sitting by the door
2092,neutral,./data/engie/Actor_07/03-02-01-01-02-01-07.png,M,Dogs are sitting by the door
2093,disgust,./data/engie/Actor_07/03-01-07-02-02-02-07.png,M,Dogs are sitting by the door
2094,disgust,./data/engie/Actor_07/03-01-07-01-01-02-07.png,M,Kids are talking by the door
2095,calm,./data/engie/Actor_07/03-02-02-02-01-02-07.png,M,Kids are talking by the door
2096,sad,./data/engie/Actor_07/03-01-04-01-01-01-07.png,M,Kids are talking by the door
2097,fearful,./data/engie/Actor_07/03-01-06-02-01-01-07.png,M,Kids are talking by the door
2098,happy,./data/engie/Actor_07/03-02-03-01-01-01-07.png,M,Kids are talking by the door
2099,angry,./data/engie/Actor_07/03-01-05-02-01-02-07.png,M,Kids are talking by the door
2100,angry,./data/engie/Actor_07/03-01-05-01-02-02-07.png,M,Dogs are sitting by the door
2101,happy,./data/engie/Actor_07/03-02-03-02-02-01-07.png,M,Dogs are sitting by the door
2102,fearful,./data/engie/Actor_07/03-01-06-01-02-01-07.png,M,Dogs are sitting by the door
2103,neutral,./data/engie/Actor_07/03-01-01-01-02-01-07.png,M,Dogs are sitting by the door
2104,sad,./data/engie/Actor_07/03-02-04-02-02-01-07.png,M,Dogs are sitting by the door
2105,calm,./data/engie/Actor_07/03-01-02-01-02-02-07.png,M,Dogs are sitting by the door
2106,calm,./data/engie/Actor_07/03-01-02-02-01-02-07.png,M,Kids are talking by the door
2107,sad,./data/engie/Actor_07/03-02-04-01-01-01-07.png,M,Kids are talking by the door
2108,happy,./data/engie/Actor_07/03-01-03-01-01-01-07.png,M,Kids are talking by the door
2109,angry,./data/engie/Actor_07/03-02-05-02-01-02-07.png,M,Kids are talking by the door
2110,fearful,./data/engie/Actor_07/03-02-06-02-01-01-07.png,M,Kids are talking by the door
2111,fearful,./data/engie/Actor_07/03-02-06-01-02-01-07.png,M,Dogs are sitting by the door
2112,angry,./data/engie/Actor_07/03-02-05-01-02-02-07.png,M,Dogs are sitting by the door
2113,happy,./data/engie/Actor_07/03-01-03-02-02-01-07.png,M,Dogs are sitting by the door
2114,calm,./data/engie/Actor_07/03-01-02-01-01-01-07.png,M,Kids are talking by the door
2115,sad,./data/engie/Actor_07/03-02-04-02-01-02-07.png,M,Kids are talking by the door
2116,neutral,./data/engie/Actor_07/03-01-01-01-01-02-07.png,M,Kids are talking by the door
2117,sad,./data/engie/Actor_07/03-02-04-01-02-02-07.png,M,Dogs are sitting by the door
2118,calm,./data/engie/Actor_07/03-01-02-02-02-01-07.png,M,Dogs are sitting by the door
2119,fearful,./data/engie/Actor_07/03-02-06-02-02-02-07.png,M,Dogs are sitting by the door
2120,angry,./data/engie/Actor_07/03-02-05-02-02-01-07.png,M,Dogs are sitting by the door
2121,happy,./data/engie/Actor_07/03-01-03-01-02-02-07.png,M,Dogs are sitting by the door
2122,happy,./data/engie/Actor_07/03-01-03-02-01-02-07.png,M,Kids are talking by the door
2123,angry,./data/engie/Actor_07/03-02-05-01-01-01-07.png,M,Kids are talking by the door
2124,fearful,./data/engie/Actor_07/03-02-06-01-01-02-07.png,M,Kids are talking by the door
2125,surprised,./data/engie/Actor_07/03-01-08-01-02-01-07.png,M,Dogs are sitting by the door
2126,surprised,./data/engie/Actor_07/03-01-08-02-01-01-07.png,M,Kids are talking by the door
2127,disgust,./data/engie/Actor_07/03-01-07-02-01-01-07.png,M,Kids are talking by the door
2128,neutral,./data/engie/Actor_07/03-02-01-01-01-02-07.png,M,Kids are talking by the door
2129,calm,./data/engie/Actor_07/03-02-02-01-01-01-07.png,M,Kids are talking by the door
2130,sad,./data/engie/Actor_07/03-01-04-02-01-02-07.png,M,Kids are talking by the door
