,category,emotion,file_path,gender,intensity,statement
852,good,calm,./data/Actor_23/03-01-02-02-02-01-23.png,M,strong,Dogs are sitting by the door
853,good,happy,./data/Actor_23/03-01-03-01-02-02-23.png,M,normal,Dogs are sitting by the door
854,good,happy,./data/Actor_23/03-01-03-02-01-02-23.png,M,strong,Kids are talking by the door
855,good,neutral,./data/Actor_23/03-01-01-01-02-01-23.png,M,normal,Dogs are sitting by the door
856,good,calm,./data/Actor_23/03-01-02-01-02-02-23.png,M,normal,Dogs are sitting by the door
857,good,calm,./data/Actor_23/03-01-02-02-01-02-23.png,M,strong,Kids are talking by the door
858,good,happy,./data/Actor_23/03-01-03-01-01-01-23.png,M,normal,Kids are talking by the door
859,good,happy,./data/Actor_23/03-01-03-02-02-01-23.png,M,strong,Dogs are sitting by the door
860,bad,sad,./data/Actor_23/03-01-04-02-02-01-23.png,M,strong,Dogs are sitting by the door
861,bad,disgust,./data/Actor_23/03-01-07-02-02-02-23.png,M,strong,Dogs are sitting by the door
862,bad,disgust,./data/Actor_23/03-01-07-01-01-02-23.png,M,normal,Kids are talking by the door
863,bad,sad,./data/Actor_23/03-01-04-01-01-01-23.png,M,normal,Kids are talking by the door
864,bad,fearful,./data/Actor_23/03-01-06-02-01-01-23.png,M,strong,Kids are talking by the door
865,bad,angry,./data/Actor_23/03-01-05-02-01-02-23.png,M,strong,Kids are talking by the door
866,bad,angry,./data/Actor_23/03-01-05-01-02-02-23.png,M,normal,Dogs are sitting by the door
867,bad,fearful,./data/Actor_23/03-01-06-01-02-01-23.png,M,normal,Dogs are sitting by the door
868,bad,surprised,./data/Actor_23/03-01-08-01-01-02-23.png,M,normal,Kids are talking by the door
869,bad,surprised,./data/Actor_23/03-01-08-02-02-02-23.png,M,strong,Dogs are sitting by the door
870,good,happy,./data/Actor_23/03-01-03-02-01-01-23.png,M,strong,Kids are talking by the door
871,good,happy,./data/Actor_23/03-01-03-01-02-01-23.png,M,normal,Dogs are sitting by the door
872,good,calm,./data/Actor_23/03-01-02-02-02-02-23.png,M,strong,Dogs are sitting by the door
873,good,neutral,./data/Actor_23/03-01-01-01-01-01-23.png,M,normal,Kids are talking by the door
874,good,calm,./data/Actor_23/03-01-02-01-01-02-23.png,M,normal,Kids are talking by the door
875,bad,angry,./data/Actor_23/03-01-05-01-01-02-23.png,M,normal,Kids are talking by the door
876,bad,fearful,./data/Actor_23/03-01-06-01-01-01-23.png,M,normal,Kids are talking by the door
877,bad,fearful,./data/Actor_23/03-01-06-02-02-01-23.png,M,strong,Dogs are sitting by the door
878,bad,angry,./data/Actor_23/03-01-05-02-02-02-23.png,M,strong,Dogs are sitting by the door
879,bad,disgust,./data/Actor_23/03-01-07-01-02-02-23.png,M,normal,Dogs are sitting by the door
880,bad,sad,./data/Actor_23/03-01-04-01-02-01-23.png,M,normal,Dogs are sitting by the door
881,bad,sad,./data/Actor_23/03-01-04-02-01-01-23.png,M,strong,Kids are talking by the door
882,bad,disgust,./data/Actor_23/03-01-07-02-01-02-23.png,M,strong,Kids are talking by the door
883,bad,surprised,./data/Actor_23/03-01-08-02-01-02-23.png,M,strong,Kids are talking by the door
884,bad,surprised,./data/Actor_23/03-01-08-01-02-02-23.png,M,normal,Dogs are sitting by the door
885,bad,fearful,./data/Actor_23/03-01-06-01-02-02-23.png,M,normal,Dogs are sitting by the door
886,bad,angry,./data/Actor_23/03-01-05-01-02-01-23.png,M,normal,Dogs are sitting by the door
887,bad,angry,./data/Actor_23/03-01-05-02-01-01-23.png,M,strong,Kids are talking by the door
888,bad,fearful,./data/Actor_23/03-01-06-02-01-02-23.png,M,strong,Kids are talking by the door
889,bad,sad,./data/Actor_23/03-01-04-01-01-02-23.png,M,normal,Kids are talking by the door
890,bad,disgust,./data/Actor_23/03-01-07-01-01-01-23.png,M,normal,Kids are talking by the door
891,bad,disgust,./data/Actor_23/03-01-07-02-02-01-23.png,M,strong,Dogs are sitting by the door
892,bad,sad,./data/Actor_23/03-01-04-02-02-02-23.png,M,strong,Dogs are sitting by the door
893,bad,surprised,./data/Actor_23/03-01-08-02-02-01-23.png,M,strong,Dogs are sitting by the door
894,bad,surprised,./data/Actor_23/03-01-08-01-01-01-23.png,M,normal,Kids are talking by the door
895,good,happy,./data/Actor_23/03-01-03-02-02-02-23.png,M,strong,Dogs are sitting by the door
896,good,happy,./data/Actor_23/03-01-03-01-01-02-23.png,M,normal,Kids are talking by the door
897,good,calm,./data/Actor_23/03-01-02-02-01-01-23.png,M,strong,Kids are talking by the door
898,good,calm,./data/Actor_23/03-01-02-01-02-01-23.png,M,normal,Dogs are sitting by the door
899,good,neutral,./data/Actor_23/03-01-01-01-02-02-23.png,M,normal,Dogs are sitting by the door
900,good,happy,./data/Actor_24/03-01-03-02-01-02-24.png,F,strong,Kids are talking by the door
901,good,happy,./data/Actor_24/03-01-03-01-02-02-24.png,F,normal,Dogs are sitting by the door
902,good,calm,./data/Actor_24/03-01-02-02-02-01-24.png,F,strong,Dogs are sitting by the door
903,good,calm,./data/Actor_24/03-01-02-01-01-01-24.png,F,normal,Kids are talking by the door
904,good,neutral,./data/Actor_24/03-01-01-01-01-02-24.png,F,normal,Kids are talking by the door
905,bad,fearful,./data/Actor_24/03-01-06-01-01-02-24.png,F,normal,Kids are talking by the door
906,bad,angry,./data/Actor_24/03-01-05-01-01-01-24.png,F,normal,Kids are talking by the door
907,bad,angry,./data/Actor_24/03-01-05-02-02-01-24.png,F,strong,Dogs are sitting by the door
908,bad,fearful,./data/Actor_24/03-01-06-02-02-02-24.png,F,strong,Dogs are sitting by the door
909,bad,sad,./data/Actor_24/03-01-04-01-02-02-24.png,F,normal,Dogs are sitting by the door
910,bad,disgust,./data/Actor_24/03-01-07-01-02-01-24.png,F,normal,Dogs are sitting by the door
911,bad,disgust,./data/Actor_24/03-01-07-02-01-01-24.png,F,strong,Kids are talking by the door
912,bad,sad,./data/Actor_24/03-01-04-02-01-02-24.png,F,strong,Kids are talking by the door
913,bad,surprised,./data/Actor_24/03-01-08-02-01-01-24.png,F,strong,Kids are talking by the door
914,bad,surprised,./data/Actor_24/03-01-08-01-02-01-24.png,F,normal,Dogs are sitting by the door
915,bad,angry,./data/Actor_24/03-01-05-01-02-02-24.png,F,normal,Dogs are sitting by the door
916,bad,fearful,./data/Actor_24/03-01-06-01-02-01-24.png,F,normal,Dogs are sitting by the door
917,bad,fearful,./data/Actor_24/03-01-06-02-01-01-24.png,F,strong,Kids are talking by the door
918,bad,angry,./data/Actor_24/03-01-05-02-01-02-24.png,F,strong,Kids are talking by the door
919,bad,disgust,./data/Actor_24/03-01-07-01-01-02-24.png,F,normal,Kids are talking by the door
920,bad,sad,./data/Actor_24/03-01-04-01-01-01-24.png,F,normal,Kids are talking by the door
921,bad,sad,./data/Actor_24/03-01-04-02-02-01-24.png,F,strong,Dogs are sitting by the door
922,bad,disgust,./data/Actor_24/03-01-07-02-02-02-24.png,F,strong,Dogs are sitting by the door
923,bad,surprised,./data/Actor_24/03-01-08-02-02-02-24.png,F,strong,Dogs are sitting by the door
924,bad,surprised,./data/Actor_24/03-01-08-01-01-02-24.png,F,normal,Kids are talking by the door
925,good,happy,./data/Actor_24/03-01-03-02-02-01-24.png,F,strong,Dogs are sitting by the door
926,good,happy,./data/Actor_24/03-01-03-01-01-01-24.png,F,normal,Kids are talking by the door
927,good,calm,./data/Actor_24/03-01-02-02-01-02-24.png,F,strong,Kids are talking by the door
928,good,neutral,./data/Actor_24/03-01-01-01-02-01-24.png,F,normal,Dogs are sitting by the door
929,good,calm,./data/Actor_24/03-01-02-01-02-02-24.png,F,normal,Dogs are sitting by the door
930,bad,sad,./data/Actor_24/03-01-04-02-01-01-24.png,F,strong,Kids are talking by the door
931,bad,disgust,./data/Actor_24/03-01-07-02-01-02-24.png,F,strong,Kids are talking by the door
932,bad,disgust,./data/Actor_24/03-01-07-01-02-02-24.png,F,normal,Dogs are sitting by the door
933,bad,sad,./data/Actor_24/03-01-04-01-02-01-24.png,F,normal,Dogs are sitting by the door
934,bad,fearful,./data/Actor_24/03-01-06-02-02-01-24.png,F,strong,Dogs are sitting by the door
935,bad,angry,./data/Actor_24/03-01-05-02-02-02-24.png,F,strong,Dogs are sitting by the door
936,bad,angry,./data/Actor_24/03-01-05-01-01-02-24.png,F,normal,Kids are talking by the door
937,bad,fearful,./data/Actor_24/03-01-06-01-01-01-24.png,F,normal,Kids are talking by the door
938,bad,surprised,./data/Actor_24/03-01-08-01-02-02-24.png,F,normal,Dogs are sitting by the door
939,bad,surprised,./data/Actor_24/03-01-08-02-01-02-24.png,F,strong,Kids are talking by the door
940,good,neutral,./data/Actor_24/03-01-01-01-01-01-24.png,F,normal,Kids are talking by the door
941,good,calm,./data/Actor_24/03-01-02-01-01-02-24.png,F,normal,Kids are talking by the door
942,good,calm,./data/Actor_24/03-01-02-02-02-02-24.png,F,strong,Dogs are sitting by the door
943,good,happy,./data/Actor_24/03-01-03-01-02-01-24.png,F,normal,Dogs are sitting by the door
944,good,happy,./data/Actor_24/03-01-03-02-01-01-24.png,F,strong,Kids are talking by the door
945,good,calm,./data/Actor_24/03-01-02-01-02-01-24.png,F,normal,Dogs are sitting by the door
946,good,neutral,./data/Actor_24/03-01-01-01-02-02-24.png,F,normal,Dogs are sitting by the door
947,good,calm,./data/Actor_24/03-01-02-02-01-01-24.png,F,strong,Kids are talking by the door
948,good,happy,./data/Actor_24/03-01-03-01-01-02-24.png,F,normal,Kids are talking by the door
949,good,happy,./data/Actor_24/03-01-03-02-02-02-24.png,F,strong,Dogs are sitting by the door
950,bad,disgust,./data/Actor_24/03-01-07-02-02-01-24.png,F,strong,Dogs are sitting by the door
951,bad,sad,./data/Actor_24/03-01-04-02-02-02-24.png,F,strong,Dogs are sitting by the door
952,bad,sad,./data/Actor_24/03-01-04-01-01-02-24.png,F,normal,Kids are talking by the door
953,bad,disgust,./data/Actor_24/03-01-07-01-01-01-24.png,F,normal,Kids are talking by the door
954,bad,angry,./data/Actor_24/03-01-05-02-01-01-24.png,F,strong,Kids are talking by the door
955,bad,fearful,./data/Actor_24/03-01-06-02-01-02-24.png,F,strong,Kids are talking by the door
956,bad,fearful,./data/Actor_24/03-01-06-01-02-02-24.png,F,normal,Dogs are sitting by the door
957,bad,angry,./data/Actor_24/03-01-05-01-02-01-24.png,F,normal,Dogs are sitting by the door
958,bad,surprised,./data/Actor_24/03-01-08-01-01-01-24.png,F,normal,Kids are talking by the door
959,bad,surprised,./data/Actor_24/03-01-08-02-02-01-24.png,F,strong,Dogs are sitting by the door
960,bad,angry,./data/Actor_22/03-01-05-01-01-01-22.png,F,normal,Kids are talking by the door
961,bad,fearful,./data/Actor_22/03-01-06-01-01-02-22.png,F,normal,Kids are talking by the door
962,bad,fearful,./data/Actor_22/03-01-06-02-02-02-22.png,F,strong,Dogs are sitting by the door
963,bad,angry,./data/Actor_22/03-01-05-02-02-01-22.png,F,strong,Dogs are sitting by the door
964,bad,disgust,./data/Actor_22/03-01-07-01-02-01-22.png,F,normal,Dogs are sitting by the door
965,bad,sad,./data/Actor_22/03-01-04-01-02-02-22.png,F,normal,Dogs are sitting by the door
966,bad,sad,./data/Actor_22/03-01-04-02-01-02-22.png,F,strong,Kids are talking by the door
967,bad,disgust,./data/Actor_22/03-01-07-02-01-01-22.png,F,strong,Kids are talking by the door
968,bad,surprised,./data/Actor_22/03-01-08-02-01-01-22.png,F,strong,Kids are talking by the door
969,bad,surprised,./data/Actor_22/03-01-08-01-02-01-22.png,F,normal,Dogs are sitting by the door
970,good,happy,./data/Actor_22/03-01-03-02-01-02-22.png,F,strong,Kids are talking by the door
971,good,happy,./data/Actor_22/03-01-03-01-02-02-22.png,F,normal,Dogs are sitting by the door
972,good,calm,./data/Actor_22/03-01-02-02-02-01-22.png,F,strong,Dogs are sitting by the door
973,good,neutral,./data/Actor_22/03-01-01-01-01-02-22.png,F,normal,Kids are talking by the door
974,good,calm,./data/Actor_22/03-01-02-01-01-01-22.png,F,normal,Kids are talking by the door
975,good,happy,./data/Actor_22/03-01-03-02-02-01-22.png,F,strong,Dogs are sitting by the door
976,good,happy,./data/Actor_22/03-01-03-01-01-01-22.png,F,normal,Kids are talking by the door
977,good,calm,./data/Actor_22/03-01-02-02-01-02-22.png,F,strong,Kids are talking by the door
978,good,calm,./data/Actor_22/03-01-02-01-02-02-22.png,F,normal,Dogs are sitting by the door
979,good,neutral,./data/Actor_22/03-01-01-01-02-01-22.png,F,normal,Dogs are sitting by the door
980,bad,fearful,./data/Actor_22/03-01-06-01-02-01-22.png,F,normal,Dogs are sitting by the door
981,bad,angry,./data/Actor_22/03-01-05-01-02-02-22.png,F,normal,Dogs are sitting by the door
982,bad,angry,./data/Actor_22/03-01-05-02-01-02-22.png,F,strong,Kids are talking by the door
983,bad,fearful,./data/Actor_22/03-01-06-02-01-01-22.png,F,strong,Kids are talking by the door
984,bad,sad,./data/Actor_22/03-01-04-01-01-01-22.png,F,normal,Kids are talking by the door
985,bad,disgust,./data/Actor_22/03-01-07-01-01-02-22.png,F,normal,Kids are talking by the door
986,bad,disgust,./data/Actor_22/03-01-07-02-02-02-22.png,F,strong,Dogs are sitting by the door
987,bad,sad,./data/Actor_22/03-01-04-02-02-01-22.png,F,strong,Dogs are sitting by the door
988,bad,surprised,./data/Actor_22/03-01-08-02-02-02-22.png,F,strong,Dogs are sitting by the door
989,bad,surprised,./data/Actor_22/03-01-08-01-01-02-22.png,F,normal,Kids are talking by the door
990,good,calm,./data/Actor_22/03-01-02-01-01-02-22.png,F,normal,Kids are talking by the door
991,good,neutral,./data/Actor_22/03-01-01-01-01-01-22.png,F,normal,Kids are talking by the door
992,good,calm,./data/Actor_22/03-01-02-02-02-02-22.png,F,strong,Dogs are sitting by the door
993,good,happy,./data/Actor_22/03-01-03-01-02-01-22.png,F,normal,Dogs are sitting by the door
994,good,happy,./data/Actor_22/03-01-03-02-01-01-22.png,F,strong,Kids are talking by the door
995,bad,disgust,./data/Actor_22/03-01-07-02-01-02-22.png,F,strong,Kids are talking by the door
996,bad,sad,./data/Actor_22/03-01-04-02-01-01-22.png,F,strong,Kids are talking by the door
997,bad,sad,./data/Actor_22/03-01-04-01-02-01-22.png,F,normal,Dogs are sitting by the door
998,bad,disgust,./data/Actor_22/03-01-07-01-02-02-22.png,F,normal,Dogs are sitting by the door
999,bad,angry,./data/Actor_22/03-01-05-02-02-02-22.png,F,strong,Dogs are sitting by the door
1000,bad,fearful,./data/Actor_22/03-01-06-02-02-01-22.png,F,strong,Dogs are sitting by the door
1001,bad,fearful,./data/Actor_22/03-01-06-01-01-01-22.png,F,normal,Kids are talking by the door
1002,bad,angry,./data/Actor_22/03-01-05-01-01-02-22.png,F,normal,Kids are talking by the door
1003,bad,surprised,./data/Actor_22/03-01-08-01-02-02-22.png,F,normal,Dogs are sitting by the door
1004,bad,surprised,./data/Actor_22/03-01-08-02-01-02-22.png,F,strong,Kids are talking by the door
1005,bad,sad,./data/Actor_22/03-01-04-02-02-02-22.png,F,strong,Dogs are sitting by the door
1006,bad,disgust,./data/Actor_22/03-01-07-02-02-01-22.png,F,strong,Dogs are sitting by the door
1007,bad,disgust,./data/Actor_22/03-01-07-01-01-01-22.png,F,normal,Kids are talking by the door
1008,bad,sad,./data/Actor_22/03-01-04-01-01-02-22.png,F,normal,Kids are talking by the door
1009,bad,fearful,./data/Actor_22/03-01-06-02-01-02-22.png,F,strong,Kids are talking by the door
1010,bad,angry,./data/Actor_22/03-01-05-02-01-01-22.png,F,strong,Kids are talking by the door
1011,bad,angry,./data/Actor_22/03-01-05-01-02-01-22.png,F,normal,Dogs are sitting by the door
1012,bad,fearful,./data/Actor_22/03-01-06-01-02-02-22.png,F,normal,Dogs are sitting by the door
1013,bad,surprised,./data/Actor_22/03-01-08-01-01-01-22.png,F,normal,Kids are talking by the door
1014,bad,surprised,./data/Actor_22/03-01-08-02-02-01-22.png,F,strong,Dogs are sitting by the door
1015,good,neutral,./data/Actor_22/03-01-01-01-02-02-22.png,F,normal,Dogs are sitting by the door
1016,good,calm,./data/Actor_22/03-01-02-01-02-01-22.png,F,normal,Dogs are sitting by the door
1017,good,calm,./data/Actor_22/03-01-02-02-01-01-22.png,F,strong,Kids are talking by the door
1018,good,happy,./data/Actor_22/03-01-03-01-01-02-22.png,F,normal,Kids are talking by the door
1019,good,happy,./data/Actor_22/03-01-03-02-02-02-22.png,F,strong,Dogs are sitting by the door
1020,bad,surprised,./data/Actor_14/03-01-08-01-01-01-14.png,F,normal,Kids are talking by the door
1021,bad,surprised,./data/Actor_14/03-01-08-02-02-01-14.png,F,strong,Dogs are sitting by the door
1022,bad,sad,./data/Actor_14/03-01-04-02-02-02-14.png,F,strong,Dogs are sitting by the door
1023,bad,disgust,./data/Actor_14/03-01-07-02-02-01-14.png,F,strong,Dogs are sitting by the door
1024,bad,disgust,./data/Actor_14/03-01-07-01-01-01-14.png,F,normal,Kids are talking by the door
1025,bad,sad,./data/Actor_14/03-01-04-01-01-02-14.png,F,normal,Kids are talking by the door
1026,bad,fearful,./data/Actor_14/03-01-06-02-01-02-14.png,F,strong,Kids are talking by the door
1027,bad,angry,./data/Actor_14/03-01-05-02-01-01-14.png,F,strong,Kids are talking by the door
1028,bad,angry,./data/Actor_14/03-01-05-01-02-01-14.png,F,normal,Dogs are sitting by the door
1029,bad,fearful,./data/Actor_14/03-01-06-01-02-02-14.png,F,normal,Dogs are sitting by the door
1030,good,neutral,./data/Actor_14/03-01-01-01-02-02-14.png,F,normal,Dogs are sitting by the door
1031,good,calm,./data/Actor_14/03-01-02-01-02-01-14.png,F,normal,Dogs are sitting by the door
1032,good,calm,./data/Actor_14/03-01-02-02-01-01-14.png,F,strong,Kids are talking by the door
1033,good,happy,./data/Actor_14/03-01-03-01-01-02-14.png,F,normal,Kids are talking by the door
1034,good,happy,./data/Actor_14/03-01-03-02-02-02-14.png,F,strong,Dogs are sitting by the door
1035,good,calm,./data/Actor_14/03-01-02-01-01-02-14.png,F,normal,Kids are talking by the door
1036,good,neutral,./data/Actor_14/03-01-01-01-01-01-14.png,F,normal,Kids are talking by the door
1037,good,calm,./data/Actor_14/03-01-02-02-02-02-14.png,F,strong,Dogs are sitting by the door
1038,good,happy,./data/Actor_14/03-01-03-01-02-01-14.png,F,normal,Dogs are sitting by the door
1039,good,happy,./data/Actor_14/03-01-03-02-01-01-14.png,F,strong,Kids are talking by the door
1040,bad,surprised,./data/Actor_14/03-01-08-01-02-02-14.png,F,normal,Dogs are sitting by the door
1041,bad,surprised,./data/Actor_14/03-01-08-02-01-02-14.png,F,strong,Kids are talking by the door
1042,bad,disgust,./data/Actor_14/03-01-07-02-01-02-14.png,F,strong,Kids are talking by the door
1043,bad,sad,./data/Actor_14/03-01-04-02-01-01-14.png,F,strong,Kids are talking by the door
1044,bad,sad,./data/Actor_14/03-01-04-01-02-01-14.png,F,normal,Dogs are sitting by the door
1045,bad,disgust,./data/Actor_14/03-01-07-01-02-02-14.png,F,normal,Dogs are sitting by the door
1046,bad,angry,./data/Actor_14/03-01-05-02-02-02-14.png,F,strong,Dogs are sitting by the door
1047,bad,fearful,./data/Actor_14/03-01-06-02-02-01-14.png,F,strong,Dogs are sitting by the door
1048,bad,fearful,./data/Actor_14/03-01-06-01-01-01-14.png,F,normal,Kids are talking by the door
1049,bad,angry,./data/Actor_14/03-01-05-01-01-02-14.png,F,normal,Kids are talking by the door
1050,good,happy,./data/Actor_14/03-01-03-02-02-01-14.png,F,strong,Dogs are sitting by the door
1051,good,happy,./data/Actor_14/03-01-03-01-01-01-14.png,F,normal,Kids are talking by the door
1052,good,calm,./data/Actor_14/03-01-02-02-01-02-14.png,F,strong,Kids are talking by the door
1053,good,calm,./data/Actor_14/03-01-02-01-02-02-14.png,F,normal,Dogs are sitting by the door
1054,good,neutral,./data/Actor_14/03-01-01-01-02-01-14.png,F,normal,Dogs are sitting by the door
1055,bad,surprised,./data/Actor_14/03-01-08-02-02-02-14.png,F,strong,Dogs are sitting by the door
1056,bad,surprised,./data/Actor_14/03-01-08-01-01-02-14.png,F,normal,Kids are talking by the door
1057,bad,fearful,./data/Actor_14/03-01-06-01-02-01-14.png,F,normal,Dogs are sitting by the door
1058,bad,angry,./data/Actor_14/03-01-05-01-02-02-14.png,F,normal,Dogs are sitting by the door
1059,bad,angry,./data/Actor_14/03-01-05-02-01-02-14.png,F,strong,Kids are talking by the door
1060,bad,fearful,./data/Actor_14/03-01-06-02-01-01-14.png,F,strong,Kids are talking by the door
1061,bad,sad,./data/Actor_14/03-01-04-01-01-01-14.png,F,normal,Kids are talking by the door
1062,bad,disgust,./data/Actor_14/03-01-07-01-01-02-14.png,F,normal,Kids are talking by the door
1063,bad,disgust,./data/Actor_14/03-01-07-02-02-02-14.png,F,strong,Dogs are sitting by the door
1064,bad,sad,./data/Actor_14/03-01-04-02-02-01-14.png,F,strong,Dogs are sitting by the door
1065,bad,surprised,./data/Actor_14/03-01-08-02-01-01-14.png,F,strong,Kids are talking by the door
1066,bad,surprised,./data/Actor_14/03-01-08-01-02-01-14.png,F,normal,Dogs are sitting by the door
1067,bad,angry,./data/Actor_14/03-01-05-01-01-01-14.png,F,normal,Kids are talking by the door
1068,bad,fearful,./data/Actor_14/03-01-06-01-01-02-14.png,F,normal,Kids are talking by the door
1069,bad,fearful,./data/Actor_14/03-01-06-02-02-02-14.png,F,strong,Dogs are sitting by the door
1070,bad,angry,./data/Actor_14/03-01-05-02-02-01-14.png,F,strong,Dogs are sitting by the door
1071,bad,disgust,./data/Actor_14/03-01-07-01-02-01-14.png,F,normal,Dogs are sitting by the door
1072,bad,sad,./data/Actor_14/03-01-04-01-02-02-14.png,F,normal,Dogs are sitting by the door
1073,bad,sad,./data/Actor_14/03-01-04-02-01-02-14.png,F,strong,Kids are talking by the door
1074,bad,disgust,./data/Actor_14/03-01-07-02-01-01-14.png,F,strong,Kids are talking by the door
1075,good,happy,./data/Actor_14/03-01-03-02-01-02-14.png,F,strong,Kids are talking by the door
1076,good,happy,./data/Actor_14/03-01-03-01-02-02-14.png,F,normal,Dogs are sitting by the door
1077,good,calm,./data/Actor_14/03-01-02-02-02-01-14.png,F,strong,Dogs are sitting by the door
1078,good,neutral,./data/Actor_14/03-01-01-01-01-02-14.png,F,normal,Kids are talking by the door
1079,good,calm,./data/Actor_14/03-01-02-01-01-01-14.png,F,normal,Kids are talking by the door
1080,good,happy,./data/Actor_13/03-01-03-02-02-02-13.png,M,strong,Dogs are sitting by the door
1081,good,happy,./data/Actor_13/03-01-03-01-01-02-13.png,M,normal,Kids are talking by the door
1082,good,calm,./data/Actor_13/03-01-02-02-01-01-13.png,M,strong,Kids are talking by the door
1083,good,neutral,./data/Actor_13/03-01-01-01-02-02-13.png,M,normal,Dogs are sitting by the door
1084,good,calm,./data/Actor_13/03-01-02-01-02-01-13.png,M,normal,Dogs are sitting by the door
1085,bad,surprised,./data/Actor_13/03-01-08-02-02-01-13.png,M,strong,Dogs are sitting by the door
1086,bad,surprised,./data/Actor_13/03-01-08-01-01-01-13.png,M,normal,Kids are talking by the door
1087,bad,angry,./data/Actor_13/03-01-05-01-02-01-13.png,M,normal,Dogs are sitting by the door
1088,bad,fearful,./data/Actor_13/03-01-06-01-02-02-13.png,M,normal,Dogs are sitting by the door
1089,bad,fearful,./data/Actor_13/03-01-06-02-01-02-13.png,M,strong,Kids are talking by the door
1090,bad,angry,./data/Actor_13/03-01-05-02-01-01-13.png,M,strong,Kids are talking by the door
1091,bad,disgust,./data/Actor_13/03-01-07-01-01-01-13.png,M,normal,Kids are talking by the door
1092,bad,sad,./data/Actor_13/03-01-04-01-01-02-13.png,M,normal,Kids are talking by the door
1093,bad,sad,./data/Actor_13/03-01-04-02-02-02-13.png,M,strong,Dogs are sitting by the door
1094,bad,disgust,./data/Actor_13/03-01-07-02-02-01-13.png,M,strong,Dogs are sitting by the door
1095,bad,surprised,./data/Actor_13/03-01-08-02-01-02-13.png,M,strong,Kids are talking by the door
1096,bad,surprised,./data/Actor_13/03-01-08-01-02-02-13.png,M,normal,Dogs are sitting by the door
1097,bad,fearful,./data/Actor_13/03-01-06-01-01-01-13.png,M,normal,Kids are talking by the door
1098,bad,angry,./data/Actor_13/03-01-05-01-01-02-13.png,M,normal,Kids are talking by the door
1099,bad,angry,./data/Actor_13/03-01-05-02-02-02-13.png,M,strong,Dogs are sitting by the door
1100,bad,fearful,./data/Actor_13/03-01-06-02-02-01-13.png,M,strong,Dogs are sitting by the door
1101,bad,sad,./data/Actor_13/03-01-04-01-02-01-13.png,M,normal,Dogs are sitting by the door
1102,bad,disgust,./data/Actor_13/03-01-07-01-02-02-13.png,M,normal,Dogs are sitting by the door
1103,bad,disgust,./data/Actor_13/03-01-07-02-01-02-13.png,M,strong,Kids are talking by the door
1104,bad,sad,./data/Actor_13/03-01-04-02-01-01-13.png,M,strong,Kids are talking by the door
1105,good,happy,./data/Actor_13/03-01-03-02-01-01-13.png,M,strong,Kids are talking by the door
1106,good,happy,./data/Actor_13/03-01-03-01-02-01-13.png,M,normal,Dogs are sitting by the door
1107,good,calm,./data/Actor_13/03-01-02-02-02-02-13.png,M,strong,Dogs are sitting by the door
1108,good,calm,./data/Actor_13/03-01-02-01-01-02-13.png,M,normal,Kids are talking by the door
1109,good,neutral,./data/Actor_13/03-01-01-01-01-01-13.png,M,normal,Kids are talking by the door
1110,bad,surprised,./data/Actor_13/03-01-08-01-01-02-13.png,M,normal,Kids are talking by the door
1111,bad,surprised,./data/Actor_13/03-01-08-02-02-02-13.png,M,strong,Dogs are sitting by the door
1112,bad,disgust,./data/Actor_13/03-01-07-02-02-02-13.png,M,strong,Dogs are sitting by the door
1113,bad,sad,./data/Actor_13/03-01-04-02-02-01-13.png,M,strong,Dogs are sitting by the door
1114,bad,sad,./data/Actor_13/03-01-04-01-01-01-13.png,M,normal,Kids are talking by the door
1115,bad,disgust,./data/Actor_13/03-01-07-01-01-02-13.png,M,normal,Kids are talking by the door
1116,bad,angry,./data/Actor_13/03-01-05-02-01-02-13.png,M,strong,Kids are talking by the door
1117,bad,fearful,./data/Actor_13/03-01-06-02-01-01-13.png,M,strong,Kids are talking by the door
1118,bad,fearful,./data/Actor_13/03-01-06-01-02-01-13.png,M,normal,Dogs are sitting by the door
1119,bad,angry,./data/Actor_13/03-01-05-01-02-02-13.png,M,normal,Dogs are sitting by the door
1120,good,calm,./data/Actor_13/03-01-02-01-02-02-13.png,M,normal,Dogs are sitting by the door
1121,good,neutral,./data/Actor_13/03-01-01-01-02-01-13.png,M,normal,Dogs are sitting by the door
1122,good,calm,./data/Actor_13/03-01-02-02-01-02-13.png,M,strong,Kids are talking by the door
1123,good,happy,./data/Actor_13/03-01-03-01-01-01-13.png,M,normal,Kids are talking by the door
1124,good,happy,./data/Actor_13/03-01-03-02-02-01-13.png,M,strong,Dogs are sitting by the door
1125,good,neutral,./data/Actor_13/03-01-01-01-01-02-13.png,M,normal,Kids are talking by the door
1126,good,calm,./data/Actor_13/03-01-02-01-01-01-13.png,M,normal,Kids are talking by the door
1127,good,calm,./data/Actor_13/03-01-02-02-02-01-13.png,M,strong,Dogs are sitting by the door
1128,good,happy,./data/Actor_13/03-01-03-01-02-02-13.png,M,normal,Dogs are sitting by the door
1129,good,happy,./data/Actor_13/03-01-03-02-01-02-13.png,M,strong,Kids are talking by the door
1130,bad,surprised,./data/Actor_13/03-01-08-01-02-01-13.png,M,normal,Dogs are sitting by the door
1131,bad,surprised,./data/Actor_13/03-01-08-02-01-01-13.png,M,strong,Kids are talking by the door
1132,bad,sad,./data/Actor_13/03-01-04-02-01-02-13.png,M,strong,Kids are talking by the door
